,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,trialType,understand,uniqueid,viewTime
0,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,,debugLMQ0AS:debug0D9K4G,
1,,,NextPage,,,,,,,,,0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,debugLMQ0AS:debug0D9K4G,487
2,,,NextPage,,,,,,,,,1,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,debugLMQ0AS:debug0D9K4G,1010
3,,,NextPage,,,,,,,,,2,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,debugLMQ0AS:debug0D9K4G,818
4,,,FinishInstructions,,,,,,,,,3,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,debugLMQ0AS:debug0D9K4G,612
5,,25,,,,,,2016.144109,1188,,0,,,0,,0,,gamble,5,,,,1,,,debugLMQ0AS:debug0D9K4G,
6,,23,,,,,,3866.809578,0,,1261,,,0,,77,,success,3,,,,2,,,debugLMQ0AS:debug0D9K4G,
7,,35,,,,,,6094.868283,1162,,0,,,0,,0,,gamble,5,,,,3,,,debugLMQ0AS:debug0D9K4G,
8,,6,,,,,,5987.91338,1032,,0,,,0,,0,,gamble,6,,,,4,,,debugLMQ0AS:debug0D9K4G,
9,,32,,,,,,6020.241215,0,,1333,,,0,,252,,success,2,,,,5,,,debugLMQ0AS:debug0D9K4G,
10,,1,,,,,,6040.802162,1289,,0,,,0,,0,,gamble,1,,,,6,,,debugLMQ0AS:debug0D9K4G,
11,,1,,,,,,2013.261082,0,,1164,,,0,,180,,success,1,,,,7,,,debugLMQ0AS:debug0D9K4G,
12,,3,,,,,,0,0,,0,,,0,,330,,success,3,,,,8,,,debugLMQ0AS:debug0D9K4G,
13,,23,,,,,,6156.534322,0,,1320,,,0,,163,,success,3,,,,9,,,debugLMQ0AS:debug0D9K4G,
14,,75,,,,,,4135.063748,0,,0,,,0,,0,,fail,5,,,,10,,,debugLMQ0AS:debug0D9K4G,
15,,32,,,,,,2131.222908,1261,,0,,,0,,0,,gamble,2,,,,11,,,debugLMQ0AS:debug0D9K4G,
16,,1,,,,,,1964.387299,0,,0,,,0,,0,,fail,1,,,,12,,,debugLMQ0AS:debug0D9K4G,
17,,3,,,,,,2018.598915,0,,0,,,0,,0,,fail,3,,,,13,,,debugLMQ0AS:debug0D9K4G,
18,,36,,,,,,1911.181639,0,,0,,,0,,0,,fail,6,,,,14,,,debugLMQ0AS:debug0D9K4G,
19,,5,,,,,,2044.644512,0,,1343,,,0,,210,,success,5,,,,15,,,debugLMQ0AS:debug0D9K4G,
20,,21,,,,,,3755.225206,1374,,0,,,0,,0,,gamble,1,,,,16,,,debugLMQ0AS:debug0D9K4G,
21,,32,,,,,,6024.987124,1096,,0,,,0,,0,,gamble,2,,,,17,,,debugLMQ0AS:debug0D9K4G,
22,,5,,,,,,0,0,,0,,,0,,310,,success,5,,,,18,,,debugLMQ0AS:debug0D9K4G,
23,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,,debugLMQ0AS:debug0D9K4G,
24,2,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,,debugLMQ0AS:debug0D9K4G,
25,,,,,,6,,,,,,,,,,,,,,,,,,,,debugLMQ0AS:debug0D9K4G,
26,,,,,4,,,,,,,,,,,,,,,,,,,,,debugLMQ0AS:debug0D9K4G,
27,,,,,,,,,,,,,,,5,,,,,,,,,,,debugLMQ0AS:debug0D9K4G,
28,,,,1,,,,,,,,,,,,,,,,,,,,,,debugLMQ0AS:debug0D9K4G,
29,,,,,,,,,,3,,,,,,,,,,,,,,,,debugLMQ0AS:debug0D9K4G,
30,,,,,,,,,,,,,5,,,,,,,,,,,,,debugLMQ0AS:debug0D9K4G,
31,,,,,,,,,,,,,,,,,,,,,,,,,9,debugLMQ0AS:debug0D9K4G,
32,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
33,,,NextPage,,,,,,,,,0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,4021
34,,,NextPage,,,,,,,,,1,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,9728
35,,,NextPage,,,,,,,,,2,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,32389
36,,,PrevPage,,,,,,,,,3,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,60649
37,,,PrevPage,,,,,,,,,2,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,2111
38,,,NextPage,,,,,,,,,1,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,1794
39,,,NextPage,,,,,,,,,2,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,1576
40,,,FinishInstructions,,,,,,,,,3,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,126354
41,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
42,,,NextPage,,,,,,,,,0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,4730
43,,,NextPage,,,,,,,,,1,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,15624
44,,,NextPage,,,,,,,,,2,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,43789
45,,,FinishInstructions,,,,,,,,,3,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,40429
46,,25,,,,,,1924.170252,998,,0,,,0,,0,,gamble,5,,,,1,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
47,,34,,,,,,6016.802366,914,,0,,,0,,0,,gamble,4,,,,2,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
48,,32,,,,,,2087.960253,1402,,0,,,0,,0,,gamble,2,,,,3,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
49,,5,,,,,,6002.233869,904,,0,,,0,,0,,gamble,5,,,,4,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
50,,3,,,,,,1980.397059,1220,,0,,,0,,0,,gamble,3,,,,5,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
51,,1,,,,,,0,0,,0,,,0,,46,,success,1,,,,6,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
52,,21,,,,,,1853.114553,1401,,0,,,0,,0,,gamble,1,,,,7,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
53,,6,,,,,,1993.913456,0,,0,,,0,,0,,fail,6,,,,8,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
54,,26,,,,,,3961.254599,992,,0,,,0,,0,,gamble,6,,,,9,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
55,,22,,,,,,3856.335782,866,,0,,,0,,0,,gamble,2,,,,10,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
56,,25,,,,,,6093.566184,1037,,0,,,0,,0,,gamble,5,,,,11,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
57,,25,,,,,,3914.696167,797,,0,,,0,,0,,gamble,5,,,,12,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
58,,2,,,,,,0,0,,0,,,0,,168,,success,2,,,,13,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
59,,35,,,,,,1896.45407,1131,,0,,,0,,0,,gamble,5,,,,14,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
60,,5,,,,,,4067.780542,846,,0,,,0,,0,,gamble,5,,,,15,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
61,,33,,,,,,5915.99212,903,,0,,,0,,0,,gamble,3,,,,16,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
62,,5,,,,,,4111.751223,767,,0,,,0,,0,,gamble,5,,,,17,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
63,,1,,,,,,1953.929717,833,,0,,,0,,0,,gamble,1,,,,18,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
64,,3,,,,,,1902.455483,899,,0,,,0,,0,,gamble,3,,,,19,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
65,,6,,,,,,0,0,,0,,,0,,0,,earlyFail,6,,,,20,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
66,,33,,,,,,2107.646456,662,,0,,,0,,0,,gamble,3,,,,21,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
67,,4,,,,,,2007.874965,1057,,0,,,0,,0,,gamble,4,,,,22,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
68,,32,,,,,,3942.334867,688,,0,,,0,,0,,gamble,2,,,,23,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
69,,2,,,,,,3977.844743,890,,0,,,0,,0,,gamble,2,,,,24,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
70,,23,,,,,,1928.937682,1328,,0,,,0,,0,,gamble,3,,,,25,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
71,,24,,,,,,2059.202252,822,,0,,,0,,0,,gamble,4,,,,26,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
72,,2,,,,,,3932.032093,807,,0,,,0,,0,,gamble,2,,,,27,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
73,,34,,,,,,4051.597125,1059,,0,,,0,,0,,gamble,4,,,,28,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
74,,21,,,,,,5979.232314,828,,0,,,0,,0,,gamble,1,,,,29,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
75,,6,,,,,,0,0,,0,,,0,,165,,success,6,,,,30,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
76,,31,,,,,,1986.71805,932,,0,,,0,,0,,gamble,1,,,,31,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
77,,1,,,,,,5978.884917,797,,0,,,0,,0,,gamble,1,,,,32,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
78,,2,,,,,,2053.948873,909,,0,,,0,,0,,gamble,2,,,,33,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
79,,4,,,,,,0,0,,0,,,0,,124,,success,4,,,,34,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
80,,36,,,,,,5928.092666,844,,0,,,0,,0,,gamble,6,,,,35,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
81,,21,,,,,,1967.522592,808,,0,,,0,,0,,gamble,1,,,,36,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
82,,33,,,,,,3978.797045,793,,0,,,0,,0,,gamble,3,,,,37,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
83,,3,,,,,,0,0,,0,,,0,,188,,success,3,,,,38,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
84,,6,,,,,,2085.916264,761,,0,,,0,,0,,gamble,6,,,,39,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
85,,24,,,,,,1916.636167,1438,,0,,,0,,0,,gamble,4,,,,40,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
86,,24,,,,,,6059.998183,742,,0,,,0,,0,,gamble,4,,,,41,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
87,,25,,,,,,3924.773962,824,,0,,,0,,0,,gamble,5,,,,42,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
88,,2,,,,,,0,0,,0,,,0,,351,,success,2,,,,43,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
89,,35,,,,,,3992.840308,873,,0,,,0,,0,,gamble,5,,,,44,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
90,,26,,,,,,1946.894658,635,,0,,,0,,0,,gamble,6,,,,45,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
91,,5,,,,,,1938.402713,885,,0,,,0,,0,,gamble,5,,,,46,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
92,,6,,,,,,3979.213378,624,,0,,,0,,0,,gamble,6,,,,47,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
93,,31,,,,,,3907.254706,864,,0,,,0,,0,,gamble,1,,,,48,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
94,,34,,,,,,2077.471572,821,,0,,,0,,0,,gamble,4,,,,49,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
95,,22,,,,,,5966.630633,790,,0,,,0,,0,,gamble,2,,,,50,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
96,,36,,,,,,5976.795941,753,,0,,,0,,0,,gamble,6,,,,51,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
97,,21,,,,,,4094.038876,753,,0,,,0,,0,,gamble,1,,,,52,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
98,,2,,,,,,6009.939108,868,,0,,,0,,0,,gamble,2,,,,53,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
99,,4,,,,,,5945.853674,980,,0,,,0,,0,,gamble,4,,,,54,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
100,,86,,,,,,3914.278046,1006,,0,,,0,,0,,gamble,6,,,,55,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
101,,1,,,,,,5974.045747,781,,0,,,0,,0,,gamble,1,,,,56,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
102,,5,,,,,,0,0,,0,,,0,,284,,success,5,,,,57,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
103,,6,,,,,,5937.145133,792,,0,,,0,,0,,gamble,6,,,,58,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
104,,86,,,,,,5933.437481,723,,0,,,0,,0,,gamble,6,,,,59,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
105,,2,,,,,,5907.343675,1227,,0,,,0,,0,,gamble,2,,,,60,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
106,,23,,,,,,5944.20869,939,,0,,,0,,0,,gamble,3,,,,61,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
107,,31,,,,,,4009.712903,630,,0,,,0,,0,,gamble,1,,,,62,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
108,,34,,,,,,4063.691361,1204,,0,,,0,,0,,gamble,4,,,,63,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
109,,21,,,,,,3987.569108,795,,0,,,0,,0,,gamble,1,,,,64,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
110,,2,,,,,,1960.636719,1205,,0,,,0,,0,,gamble,2,,,,65,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
111,,22,,,,,,2150.992611,0,,0,,,0,,0,,fail,2,,,,66,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
112,,75,,,,,,6036.099165,1118,,0,,,0,,0,,gamble,5,,,,67,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
113,,3,,,,,,4172.16937,811,,0,,,0,,0,,gamble,3,,,,68,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
114,,86,,,,,,1889.678917,889,,0,,,0,,0,,gamble,6,,,,69,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
115,,35,,,,,,4035.806583,1057,,0,,,0,,0,,gamble,5,,,,70,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
116,,5,,,,,,2097.612198,1140,,0,,,0,,0,,gamble,5,,,,71,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
117,,25,,,,,,5958.69866,1013,,0,,,0,,0,,gamble,5,,,,72,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
118,,1,,,,,,4052.972088,1209,,0,,,0,,0,,gamble,1,,,,73,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
119,,31,,,,,,5827.0922,889,,0,,,0,,0,,gamble,1,,,,74,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
120,,24,,,,,,3890.235897,894,,0,,,0,,0,,gamble,4,,,,75,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
121,,22,,,,,,1955.237491,839,,0,,,0,,0,,gamble,2,,,,76,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
122,,35,,,,,,6071.840585,942,,0,,,0,,0,,gamble,5,,,,77,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
123,,5,,,,,,0,0,,0,,,0,,396,,success,5,,,,78,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
124,,22,,,,,,6075.64233,884,,0,,,0,,0,,gamble,2,,,,79,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
125,,26,,,,,,3857.395074,0,,0,,,0,,0,,earlyFail,6,,,,80,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
126,,3,,,,,,6084.320707,1045,,0,,,0,,0,,gamble,3,,,,81,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
127,,32,,,,,,5926.919084,982,,0,,,0,,0,,gamble,2,,,,82,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
128,,1,,,,,,1996.775835,1173,,0,,,0,,0,,gamble,1,,,,83,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
129,,2,,,,,,0,0,,0,,,0,,286,,success,2,,,,84,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
130,,26,,,,,,6108.024522,992,,0,,,0,,0,,gamble,6,,,,85,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
131,,32,,,,,,5848.185441,807,,0,,,0,,0,,gamble,2,,,,86,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
132,,36,,,,,,2040.557392,730,,0,,,0,,0,,gamble,6,,,,87,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
133,,4,,,,,,0,0,,0,,,0,,216,,success,4,,,,88,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
134,,3,,,,,,4015.890763,0,,1349,,,0,,105,,success,3,,,,89,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
135,,22,,,,,,4133.196936,875,,0,,,0,,0,,gamble,2,,,,90,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
136,,4,,,,,,4024.598734,926,,0,,,0,,0,,gamble,4,,,,91,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
137,,5,,,,,,5916.028941,819,,0,,,0,,0,,gamble,5,,,,92,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
138,,4,,,,,,6096.053615,872,,0,,,0,,0,,gamble,4,,,,93,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
139,,6,,,,,,4097.28844,1048,,0,,,0,,0,,gamble,6,,,,94,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
140,,4,,,,,,0,0,,0,,,0,,372,,success,4,,,,95,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
141,,31,,,,,,6139.01537,1148,,0,,,0,,0,,gamble,1,,,,96,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
142,,31,,,,,,1943.884574,1134,,0,,,0,,0,,gamble,1,,,,97,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
143,,1,,,,,,0,0,,0,,,0,,247,,success,1,,,,98,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
144,,3,,,,,,0,0,,0,,,0,,192,,success,3,,,,99,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
145,,6,,,,,,0,0,,0,,,0,,85,,success,6,,,,100,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
146,,35,,,,,,6162.458583,1404,,0,,,0,,0,,gamble,5,,,,101,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
147,,32,,,,,,2078.346041,0,,0,,,0,,0,,fail,2,,,,102,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
148,,21,,,,,,5838.073387,1011,,0,,,0,,0,,gamble,1,,,,103,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
149,,23,,,,,,3970.574214,1058,,0,,,0,,0,,gamble,3,,,,104,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
150,,3,,,,,,0,0,,0,,,0,,259,,success,3,,,,105,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
151,,26,,,,,,5865.393864,0,,1341,,,0,,98,,success,6,,,,106,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
152,,75,,,,,,4019.66605,0,,0,,,0,,0,,fail,5,,,,107,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
153,,25,,,,,,1967.957343,1055,,0,,,0,,0,,gamble,5,,,,108,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
154,,33,,,,,,2001.643819,0,,1230,,,0,,234,,success,3,,,,109,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
155,,3,,,,,,6051.336518,992,,0,,,0,,0,,gamble,3,,,,110,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
156,,36,,,,,,3920.702669,967,,0,,,0,,0,,gamble,6,,,,111,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
157,,4,,,,,,3951.445435,0,,1369,,,0,,166,,success,4,,,,112,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
158,,4,,,,,,2016.290153,1101,,0,,,0,,0,,gamble,4,,,,113,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
159,,36,,,,,,3999.602202,1169,,0,,,0,,0,,gamble,6,,,,114,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
160,,23,,,,,,2021.362023,0,,1422,,,0,,115,,success,3,,,,115,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
161,,34,,,,,,5896.037668,827,,0,,,0,,0,,gamble,4,,,,116,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
162,,32,,,,,,4138.038926,1054,,0,,,0,,0,,gamble,2,,,,117,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
163,,1,,,,,,4198.635165,0,,1247,,,0,,2,,success,1,,,,118,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
164,,23,,,,,,4082.858023,1146,,0,,,0,,0,,gamble,3,,,,119,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
