,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,trialType,understand,uniqueid,viewTime
8501,,28,,,,,,0,0,,0,,,0,,0,,failOutcome,8,,,,88,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8502,,28,,,,,,500,928,,0,,,0,,0,,gamble,8,,,,89,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8503,,32,,,,,,1952.302663,0,,0,,,0,,0,,fail,2,,,,90,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8504,,35,,,,,,1979.308368,994,,0,,,0,,0,,gamble,5,,,,91,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8505,,28,,,,,,500,688,,0,,,0,,0,,gamble,8,,,,92,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8506,,5,,,,,,2208.698801,0,,0,,,0,,0,,fail,5,,,,93,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8507,,29,,,,,,3395.293991,1004,,0,,,0,,0,,gamble,9,,,,94,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8508,,31,,,,,,1958.523823,1002,,0,,,0,,0,,gamble,1,,,,95,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8509,,29,,,,,,528.5744372,0,,0,,,0,,0,,fail,9,,,,96,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8510,,24,,,,,,0,0,,0,,,0,,0,,failOutcome,4,,,,97,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8511,,8,,,,,,0,0,,0,,,0,,0,,failOutcome,8,,,,98,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8512,,21,,,,,,3400.069768,1035,,0,,,0,,0,,gamble,1,,,,99,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8513,,9,,,,,,0,0,,0,,,0,,0,,failOutcome,9,,,,100,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8514,,29,,,,,,2046.566494,0,,908,,,0,,449,,success,9,,,,101,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8515,,28,,,,,,3511.576137,0,,1131,,,0,,0,,failOutcome,8,,,,102,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8516,,2,,,,,,0,0,,0,,,0,,0,,failOutcome,2,,,,103,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8517,,1,,,,,,0,0,,0,,,0,,0,,failOutcome,1,,,,104,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8518,,22,,,,,,3558.796447,0,,1266,,,0,,0,,failOutcome,2,,,,105,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8519,,39,,,,,,521.0509468,1147,,0,,,0,,0,,gamble,9,,,,106,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8520,,8,,,,,,0,0,,0,,,0,,0,,earlyFail,8,,,,107,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8521,,39,,,,,,500,825,,0,,,0,,0,,gamble,9,,,,108,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8522,,4,,,,,,0,0,,0,,,0,,0,,failOutcome,4,,,,109,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8523,,9,,,,,,3420.770359,0,,210,,,0,,0,,earlyFail,9,,,,110,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8524,,22,,,,,,3474.011845,0,,1069,,,0,,0,,earlyFail,2,,,,111,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8525,,34,,,,,,1916.073132,1071,,0,,,0,,0,,gamble,4,,,,112,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8526,,86,,,,,,500,1052,,0,,,0,,0,,gamble,6,,,,113,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8527,,35,,,,,,608.2131134,1098,,0,,,0,,0,,gamble,5,,,,114,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8528,,1,,,,,,3613.091,731,,0,,,0,,0,,gamble,1,,,,115,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8529,,2,,,,,,3586.601668,1035,,0,,,0,,0,,gamble,2,,,,116,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8530,,34,,,,,,500,0,,0,,,0,,0,,fail,4,,,,117,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8531,,24,,,,,,2104.749126,1034,,0,,,0,,0,,gamble,4,,,,118,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8532,,8,,,,,,3502.483289,1079,,0,,,0,,0,,gamble,8,,,,119,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8533,,9,,,,,,3550.214709,971,,0,,,0,,0,,gamble,9,,,,120,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8534,,5,,,,,,2171.717059,0,,0,,,0,,0,,fail,5,,,,121,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8535,,25,,,,,,586.2276568,0,,0,,,0,,0,,fail,5,,,,122,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8536,,25,,,,,,1959.066844,754,,0,,,0,,0,,gamble,5,,,,123,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8537,,5,,,,,,0,0,,0,,,0,,514,,success,5,,,,124,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8538,,31,,,,,,508.0958407,1119,,0,,,0,,0,,gamble,1,,,,125,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8539,,75,,,,,,660.2785369,971,,0,,,0,,0,,gamble,5,,,,126,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8540,,28,,,,,,3655.490547,1141,,0,,,0,,0,,gamble,8,,,,127,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8541,,31,,,,,,0,0,,0,,,0,,0,,failOutcome,1,,,,128,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8542,,21,,,,,,576.2258113,996,,0,,,0,,0,,gamble,1,,,,129,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8543,,22,,,,,,500,1024,,0,,,0,,0,,gamble,2,,,,130,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8544,,22,,,,,,2051.530541,565,,0,,,0,,0,,gamble,2,,,,131,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8545,,75,,,,,,3457.310711,970,,0,,,0,,0,,gamble,5,,,,132,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8546,,39,,,,,,3514.743221,912,,0,,,0,,0,,gamble,9,,,,133,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8547,,22,,,,,,2107.750568,858,,0,,,0,,0,,gamble,2,,,,134,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8548,,25,,,,,,3381.260753,1000,,0,,,0,,0,,gamble,5,,,,135,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8549,,2,,,,,,500,0,,0,,,0,,0,,fail,2,,,,136,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8550,,9,,,,,,0,0,,0,,,0,,0,,earlyFail,9,,,,137,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8551,,34,,,,,,500,1160,,0,,,0,,0,,gamble,4,,,,138,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8552,,5,,,,,,3625.997465,0,,249,,,0,,0,,failOutcome,5,,,,139,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8553,,32,,,,,,3580.155913,0,,735,,,0,,0,,failOutcome,2,,,,140,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8554,,38,,,,,,3481.262105,1186,,0,,,0,,0,,gamble,8,,,,141,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8555,,28,,,,,,1896.922281,1127,,0,,,0,,0,,gamble,8,,,,142,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8556,,35,,,,,,500,1144,,0,,,0,,0,,gamble,5,,,,143,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8557,,28,,,,,,1899.586998,1180,,0,,,0,,0,,gamble,8,,,,144,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8558,,32,,,,,,2002.837423,688,,0,,,0,,0,,gamble,2,,,,145,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8559,,4,,,,,,2016.925748,1025,,0,,,0,,0,,gamble,4,,,,146,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8560,,31,,,,,,3477.823623,921,,0,,,0,,0,,gamble,1,,,,147,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8561,,38,,,,,,0,0,,0,,,0,,0,,failOutcome,8,,,,148,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8562,,38,,,,,,1946.959526,775,,0,,,0,,0,,gamble,8,,,,149,gambleRight,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8563,,4,,,,,1796233,500,743,,0,,,0,,0,,gamble,4,,,,150,gambleLeft,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8564,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8565,2,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8566,,,,,,8,,,,,,,,,,,,,,,,,,,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8567,,,,,4,,,,,,,,,,,,,,,,,,,,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8568,,,,,,,,,,,,,,,8,,,,,,,,,,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8569,,,,4,,,,,,,,,,,,,,,,,,,,,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8570,,,,,,,,,,2,,,,,,,,,,,,,,,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8571,,,,,,,,,,,,,8,,,,,,,,,,,,,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8572,,,,,,,,,,,,,,,,,,,,,,,,,8,A1ZOLH6MN0ZH9R:33C7UALJVLY9SM5EO72V11I1F1Y18H,
8573,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8574,,,NextPage,,,,,,,,,0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,10727
8575,,,NextPage,,,,,,,,,1,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,28871
8576,,,NextPage,,,,,,,,,2,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,88810
8577,,,FinishInstructions,,,,,,,,,3,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,41834
8578,,9,,,,,,1898.094812,0,,888,,,0,,350,,success,9,,,,1,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8579,,21,,,,,,0,0,,0,,,0,,336,,success,1,,,,2,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8580,,2,,,,,,2086.747074,0,,781,,,0,,418,,success,2,,,,3,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8581,,22,,,,,,3525.897804,904,,0,,,0,,0,,gamble,2,,,,4,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8582,,21,,,,,,2086.752811,1013,,0,,,0,,0,,gamble,1,,,,5,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8583,,34,,,,,,562.362569,0,,1079,,,0,,254,,success,4,,,,6,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8584,,29,,,,,,3572.158915,0,,839,,,0,,270,,success,9,,,,7,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8585,,9,,,,,,500,0,,1076,,,0,,313,,success,9,,,,8,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8586,,21,,,,,,613.5784708,697,,0,,,0,,0,,gamble,1,,,,9,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8587,,21,,,,,,3450.465791,0,,936,,,0,,343,,success,1,,,,10,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8588,,86,,,,,,2172.15328,0,,860,,,0,,334,,success,6,,,,11,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8589,,31,,,,,,3507.968322,0,,880,,,0,,263,,success,1,,,,12,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8590,,8,,,,,,527.9587872,0,,871,,,0,,337,,success,8,,,,13,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8591,,28,,,,,,3352.551275,0,,756,,,0,,352,,success,8,,,,14,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8592,,24,,,,,,2006.415371,0,,773,,,0,,347,,success,4,,,,15,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8593,,31,,,,,,0,0,,0,,,0,,443,,success,1,,,,16,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8594,,24,,,,,,500,0,,710,,,0,,323,,success,4,,,,17,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8595,,2,,,,,,1990.872767,0,,683,,,0,,406,,success,2,,,,18,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8596,,86,,,,,,3533.71687,0,,753,,,0,,98,,success,6,,,,19,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8597,,38,,,,,,3508.415464,0,,751,,,0,,56,,success,8,,,,20,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8598,,31,,,,,,2154.565071,794,,0,,,0,,0,,gamble,1,,,,21,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8599,,22,,,,,,500,0,,991,,,0,,300,,success,2,,,,22,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8600,,29,,,,,,500,0,,841,,,0,,323,,success,9,,,,23,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8601,,4,,,,,,3583.585341,998,,0,,,0,,0,,gamble,4,,,,24,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8602,,39,,,,,,0,0,,0,,,0,,354,,success,9,,,,25,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8603,,1,,,,,,531.2550582,0,,1046,,,0,,325,,success,1,,,,26,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8604,,24,,,,,,0,0,,0,,,0,,357,,success,4,,,,27,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8605,,29,,,,,,3413.604553,0,,933,,,0,,340,,success,9,,,,28,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8606,,28,,,,,,0,0,,0,,,0,,361,,success,8,,,,29,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8607,,24,,,,,,0,0,,0,,,0,,340,,success,4,,,,30,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8608,,75,,,,,,3518.417607,0,,932,,,0,,355,,success,5,,,,31,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8609,,1,,,,,,3352.881805,0,,981,,,0,,366,,success,1,,,,32,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8610,,35,,,,,,0,0,,0,,,0,,338,,success,5,,,,33,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8611,,35,,,,,,0,0,,0,,,0,,366,,success,5,,,,34,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8612,,8,,,,,,3572.645397,0,,867,,,0,,347,,success,8,,,,35,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8613,,25,,,,,,500,0,,1062,,,0,,361,,success,5,,,,36,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8614,,1,,,,,,500,0,,904,,,0,,361,,success,1,,,,37,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8615,,32,,,,,,2014.755521,0,,1194,,,0,,322,,success,2,,,,38,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8616,,9,,,,,,0,0,,0,,,0,,344,,success,9,,,,39,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8617,,35,,,,,,500,1152,,0,,,0,,0,,gamble,5,,,,40,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8618,,22,,,,,,3610.440554,0,,835,,,0,,171,,success,2,,,,41,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8619,,21,,,,,,3443.735216,759,,0,,,0,,0,,gamble,1,,,,42,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8620,,31,,,,,,3511.493412,0,,938,,,0,,365,,success,1,,,,43,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8621,,75,,,,,,786.5914221,0,,992,,,0,,244,,success,5,,,,44,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8622,,29,,,,,,2035.951958,0,,892,,,0,,359,,success,9,,,,45,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8623,,2,,,,,,0,0,,0,,,0,,398,,success,2,,,,46,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8624,,29,,,,,,2047.59974,0,,1037,,,0,,270,,success,9,,,,47,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8625,,75,,,,,,2009.748228,0,,881,,,0,,276,,success,5,,,,48,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8626,,31,,,,,,0,0,,0,,,0,,272,,success,1,,,,49,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8627,,22,,,,,,538.6986391,0,,903,,,0,,260,,success,2,,,,50,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8628,,35,,,,,,2016.056692,0,,814,,,0,,326,,success,5,,,,51,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8629,,2,,,,,,594.4535541,0,,999,,,0,,341,,success,2,,,,52,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8630,,22,,,,,,1842.714467,0,,765,,,0,,398,,success,2,,,,53,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8631,,25,,,,,,3551.087257,0,,787,,,0,,321,,success,5,,,,54,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8632,,35,,,,,,612.3229555,0,,800,,,0,,368,,success,5,,,,55,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8633,,39,,,,,,3487.778206,0,,904,,,0,,162,,success,9,,,,56,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8634,,28,,,,,,500,0,,989,,,0,,407,,success,8,,,,57,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8635,,29,,,,,,0,0,,0,,,0,,455,,success,9,,,,58,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8636,,1,,,,,,0,0,,0,,,0,,359,,success,1,,,,59,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8637,,4,,,,,,1994.281373,0,,1026,,,0,,328,,success,4,,,,60,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8638,,32,,,,,,587.0262895,0,,818,,,0,,324,,success,2,,,,61,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8639,,8,,,,,,3402.794705,1013,,0,,,0,,0,,gamble,8,,,,62,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8640,,25,,,,,,1961.193922,0,,1079,,,0,,265,,success,5,,,,63,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8641,,28,,,,,,1937.969209,0,,859,,,0,,263,,success,8,,,,64,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8642,,38,,,,,,0,0,,0,,,0,,336,,success,8,,,,65,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8643,,39,,,,,,1984.265016,1037,,0,,,0,,0,,gamble,9,,,,66,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8644,,25,,,,,,500,0,,1000,,,0,,341,,success,5,,,,67,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8645,,9,,,,,,541.8025148,0,,1299,,,0,,341,,success,9,,,,68,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8646,,39,,,,,,500,1054,,0,,,0,,0,,gamble,9,,,,69,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8647,,1,,,,,,3472.802191,0,,876,,,0,,274,,success,1,,,,70,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8648,,25,,,,,,2035.159739,0,,704,,,0,,268,,success,5,,,,71,gambleLeft,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8649,,34,,,,,,570.8326643,0,,0,,,0,,0,,fail,4,,,,72,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
8650,,28,,,,,,3512.793339,0,,756,,,0,,274,,success,8,,,,73,gambleRight,,A12DXZ6C49R56L:3Z9WI9EOZZO4RYSTZL2JJT7ZRQPHKG,
